name,seed_name,n_tri,gap_stored,gap_new,gap_physical,err_stored,err_new,nu_min,nu_max,nu_min_sim,nu_max_sim
g1_2/design_g12_triangular_p060.npz,?,112,0.00028513487182835195,0.0004010414732961757,1.1454281596715836e-12,nan,nan,0.32691072751365563,0.34290763658075213,0.3269759261344244,0.34292945648522594
g1_2/design_g12_triangular_p090.npz,?,112,0.00029118415078038806,0.0004169514080645661,1.1263093088088278e-12,nan,nan,0.32514539304017526,0.34252982738259025,0.32521388102411725,0.3425492707991497
goal1/design_g1_0.npz,random_blue_noise_n48_s1041,96,0.00815453661796306,0.631075376885841,0.6334782847761595,nan,nan,-0.8233730484504936,-0.1907628685520957,-0.821728904908207,-0.18877993558239653
goal1/design_g1_1.npz,bravais_phi0.8_psi0.8_eta0.0_s0,120,0.0032258488661364784,0.024054595835802956,1.1373450483921935e-12,nan,nan,-0.06104052862239954,0.2568350346591513,-0.05964156030015642,0.25776903637493803
goal1/design_g1_10.npz,random_uniform_n55_s1042,110,0.058976625605061395,0.02357018550667886,3.242807200076795e-11,nan,nan,-0.42403225761904056,0.07541281211283807,-0.4226606221099172,0.07670232420252451
goal1/design_g1_100.npz,random_poisson_disk_n50_s1028,102,0.017448267101798032,0.0006274629735527265,3.6807843112230464e-13,nan,nan,0.3999746979071885,0.49753868153206293,0.4001451319150239,0.49768573290313406
goal1/design_g1_101.npz,auxetic_rotating_squares_t30.0_r4,64,0.0007422559020946462,0.0008718971207116537,4.090195148434524e-13,nan,nan,0.3968777720620276,0.4877086665564072,0.3971021849055151,0.487928557902523
goal1/design_g1_102.npz,random_graded_n59_s1047,118,0.0010296423366160656,0.0011521618253965786,8.672419047006496e-12,nan,nan,0.34128626213503405,0.41462673802958,0.3415700598717616,0.4149903752972601
goal1/design_g1_103.npz,tiling_honeycomb_r4,128,0.001897671780538476,0.0037490631513877734,1.486598938763105e-12,nan,nan,0.163538909448761,0.2924747884226709,0.16416715041317945,0.2932628067282708
goal1/design_g1_104.npz,random_poisson_disk_n40_s1000,74,0.0003264743591263608,0.00046602314831925107,4.353175135961694e-13,nan,nan,0.2732844568313574,0.3353206096210869,0.2733787230404238,0.3354525995416515
goal1/design_g1_105.npz,random_blue_noise_n51_s1037,102,0.05606690125761682,0.0009950637989795462,1.2986915868456118e-12,nan,nan,0.4499993814799981,0.6160769228195597,0.45027245016604756,0.6163540016689727
goal1/design_g1_106.npz,random_uniform_n52_s1046,104,0.05004191736836605,0.00102809987935984,1.2165757757668633e-12,nan,nan,0.4354406434715072,0.5377068999634395,0.4357057960744047,0.5380333073900755
goal1/design_g1_107.npz,auxetic_reentrant_honeycomb_v1.5_r6,291,0.06805386236602362,0.08975861008565797,0.09352929495431506,nan,nan,0.2705461204656845,0.49645643798186334,0.269986414636451,0.495286998836214
goal1/design_g1_108.npz,bravais_phi1.0_psi1.2_eta0.2_s0,72,0.00022819849820993054,0.008063262701103068,0.007832629995527708,nan,nan,0.2220269714407907,0.3761013300407197,0.22208023794059265,0.37615962099253986
goal1/design_g1_109.npz,bravais_phi0.8_psi0.8_eta0.2_s1,120,0.00041265697747389085,0.0007424788602341977,7.21464993966961e-13,nan,nan,0.22440281539672632,0.36574444504108916,0.22454746007223744,0.3659167184402679
goal1/design_g1_11.npz,bravais_phi1.2_psi1.0_eta0.2_s1,60,0.0033428113549678895,0.01940678542720363,4.442323174436956e-12,nan,nan,-0.20327367037431845,0.05761820483597856,-0.20222849784598373,0.05866184585941928
goal1/design_g1_12.npz,bravais_phi1.2_psi0.8_eta0.2_s0,120,0.0011158708607459378,0.0022705401361430575,2.269091422979347e-12,nan,nan,0.14571443538949758,0.2609547343912248,0.14604555482875703,0.2614249040685472
goal1/design_g1_13.npz,bravais_phi1.0_psi1.0_eta0.2_s1,72,0.0025304410062083893,0.004928946077629041,0.0038187385071033223,nan,nan,0.23653182912811238,0.2625902490700618,0.23681527373794017,0.26288398280695635
goal1/design_g1_14.npz,random_uniform_n45_s1014,90,0.0023016103424939316,0.004022747230385062,2.6313978905622137e-11,nan,nan,0.19736976620025817,0.31067475336652706,0.19811577228490518,0.3114213716020692
goal1/design_g1_15.npz,flipped_s306_f8,110,0.0029301275038094987,0.019642306683394246,2.035473663490618e-12,nan,nan,-0.2745336321896028,0.08599186265978978,-0.2732953810684322,0.0871342621205198
goal1/design_g1_16.npz,random_blue_noise_n44_s1005,88,0.0021479155057130828,0.016206488504996067,2.0687136589345923e-12,nan,nan,-0.05679252009313936,0.17447745619758204,-0.05580562441183235,0.17528635970122153
goal1/design_g1_17.npz,auxetic_rotating_squares_t20.0_r4,64,0.0008735061179324793,0.0028154896641725026,2.400431616042563e-13,nan,nan,0.11188625369993142,0.2528373301635269,0.11227597932145655,0.25320645968514827
goal1/design_g1_18.npz,flipped_s311_f8,106,0.021572791419420367,0.0019931436158736235,9.596270686742768e-13,nan,nan,0.21518363101794247,0.2635735555415831,0.21558644214882816,0.2640369447511993
goal1/design_g1_19.npz,random_uniform_n61_s1034,122,0.001925346195404798,0.003349747113872064,1.9257789767525927e-11,nan,nan,0.2143567453574674,0.3329183367348361,0.2148804646416368,0.33353259720785583
