run_id,topo,topo_class,coord_sig,n_nodes,n_bond,nu_target,nu_initial,nu_achieved_sim,E_achieved_sim,err,nu_aniso_std,solver_sim_gap,trustworthy,select_score,status,error,design_loss,design_path
39,square_octagon,tiling,3:0.03|4:0.11|5:0.14|6:0.39|7:0.22|8:0.11,36,108,0.1,0.08235622677863286,0.1024310765347215,0.8081188452986903,0.0024310765347214935,0.010027322661569978,0.06200695767949227,0,0.03343455537446763,ok,,8.878447451175295e-05,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_square_octagon_p010.npz
40,square_octagon,tiling,3:0.03|4:0.11|5:0.14|6:0.39|7:0.22|8:0.11,36,108,0.2,0.08235622677863286,0.19405779610958626,0.9165869406705546,0.00594220389041375,0.010771692241784517,0.06491137987106321,0,0.038397893825945356,ok,,0.00014058649668285356,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_square_octagon_p020.npz
41,square_octagon,tiling,3:0.03|4:0.11|5:0.14|6:0.39|7:0.22|8:0.11,36,108,0.3,0.08235622677863286,0.23714368544671954,0.9287845233088713,0.06285631455328045,0.03722819359432798,0.07371622266807305,0,0.09971442588731697,ok,,0.0042498779534017,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_square_octagon_p030.npz
42,square_octagon,tiling,3:0.03|4:0.11|5:0.14|6:0.39|7:0.22|8:0.11,36,108,0.4,0.08235622677863286,0.24173125276834265,0.9378366225306309,0.15826874723165738,0.04154559623861572,0.07556711732865294,0,0.19605230589598385,ok,,0.0241729322761434,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_square_octagon_p040.npz
43,square_octagon,tiling,3:0.03|4:0.11|5:0.14|6:0.39|7:0.22|8:0.11,36,108,0.6,0.08235622677863286,0.23634975688018198,0.9319063465447858,0.363650243119818,0.04349799211411924,0.08924926293579272,0,0.40827487458771433,ok,,0.12607463663936042,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_square_octagon_p060.npz
44,square_octagon,tiling,3:0.03|4:0.11|5:0.14|6:0.39|7:0.22|8:0.11,36,108,0.9,0.08235622677863286,0.23671186823372498,0.9278860037885556,0.6632881317662751,0.04494364151782203,0.09353617311576236,0,0.7100562183241563,ok,,0.42612665307792325,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_square_octagon_p090.npz
45,tetrakis,basis,4:0.50|8:0.50,72,216,-0.95,0.3333333333333093,-0.22610764839679004,0.5256440813872131,0.7238923516032099,0.041350861875133156,0.6200647154072303,0,1.0339247093068251,ok,,0.4188102703373119,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_tetrakis_m095.npz
46,tetrakis,basis,4:0.50|8:0.50,72,216,-0.75,0.3333333333333093,-0.06706458459966107,0.7521488804463213,0.682935415400339,0.026740259879880105,0.48846288672613086,0,0.9271668587634044,ok,,0.4324721606115097,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_tetrakis_m075.npz
47,tetrakis,basis,4:0.50|8:0.50,72,216,-0.5,0.3333333333333093,-0.06706458459966107,0.7521488804463213,0.4329354154003389,0.026740259879880105,0.48846288672613086,0,0.6771668587634043,ok,,0.16642885016177855,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_tetrakis_m050.npz
48,tetrakis,basis,4:0.50|8:0.50,72,216,-0.3,0.3333333333333093,-0.06706458459966107,0.7521488804463213,0.2329354154003389,0.026740259879880105,0.48846288672613086,0,0.47716685876340437,ok,,0.0435942018019936,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_tetrakis_m030.npz
